date,product_id,units_sold,sale_price,is_promo,lag_7,product_id_encoded
2023-01-08,PROD_043,99,39.18,0,39.0,42
2023-01-09,PROD_043,30,38.44,0,69.0,42
2023-01-10,PROD_043,61,38.48,0,92.0,42
2023-01-11,PROD_043,76,39.73,0,63.0,42
2023-01-12,PROD_043,87,38.3,0,122.0,42
2023-01-13,PROD_043,99,38.53,0,47.0,42
2023-01-14,PROD_043,90,39.27,0,97.0,42
2023-01-15,PROD_043,99,34.16,1,99.0,42
2023-01-16,PROD_043,46,38.07,0,30.0,42
2023-01-17,PROD_043,97,35.53,1,61.0,42
2023-01-18,PROD_043,74,38.91,0,76.0,42
2023-01-19,PROD_043,84,35.06,1,87.0,42
2023-01-20,PROD_043,47,37.33,0,99.0,42
2023-01-21,PROD_043,46,35.84,0,90.0,42
2023-01-22,PROD_043,105,37.63,0,99.0,42
2023-01-23,PROD_043,62,34.07,1,46.0,42
2023-01-24,PROD_043,70,39.25,0,97.0,42
2023-01-25,PROD_043,132,39.39,0,74.0,42
2023-01-26,PROD_043,49,39.24,0,84.0,42
2023-01-27,PROD_043,29,39.2,0,47.0,42
2023-01-28,PROD_043,130,39.45,0,46.0,42
2023-01-29,PROD_043,97,37.86,0,105.0,42
2023-01-30,PROD_043,117,35.01,1,62.0,42
2023-01-31,PROD_043,27,39.3,0,70.0,42
2023-02-01,PROD_043,51,33.42,1,132.0,42
2023-02-02,PROD_043,100,37.55,1,49.0,42
2023-02-03,PROD_043,86,36.56,1,29.0,42
2023-02-04,PROD_043,36,38.8,0,130.0,42
2023-02-05,PROD_043,44,35.5,0,97.0,42
2023-02-06,PROD_043,78,34.9,1,117.0,42
2023-02-07,PROD_043,128,33.11,1,27.0,42
2023-02-08,PROD_043,69,32.34,1,51.0,42
2023-02-09,PROD_043,55,38.52,0,100.0,42
2023-02-10,PROD_043,104,35.87,1,86.0,42
2023-02-11,PROD_043,113,38.15,0,36.0,42
2023-02-12,PROD_043,95,40.3,0,44.0,42
2023-02-13,PROD_043,124,35.94,1,78.0,42
2023-02-14,PROD_043,98,39.64,0,128.0,42
2023-02-15,PROD_043,58,35.93,0,69.0,42
2023-02-16,PROD_043,62,37.76,0,55.0,42
2023-02-17,PROD_043,26,38.44,0,104.0,42
2023-02-18,PROD_043,92,38.7,0,113.0,42
2023-02-19,PROD_043,26,39.28,0,95.0,42
2023-02-20,PROD_043,85,37.48,0,124.0,42
2023-02-21,PROD_043,65,36.34,1,98.0,42
2023-02-22,PROD_043,90,35.51,1,58.0,42
2023-02-23,PROD_043,63,39.57,0,62.0,42
2023-02-24,PROD_043,160,37.25,1,26.0,42
2023-02-25,PROD_043,57,36.83,0,92.0,42
2023-02-26,PROD_043,80,39.25,0,26.0,42
2023-02-27,PROD_043,90,37.36,0,85.0,42
2023-02-28,PROD_043,58,35.52,1,65.0,42
2023-03-01,PROD_043,81,34.58,1,90.0,42
2023-03-02,PROD_043,159,35.54,1,63.0,42
2023-03-03,PROD_043,35,38.29,0,160.0,42
2023-03-04,PROD_043,48,39.31,0,57.0,42
2023-03-05,PROD_043,147,27.44,1,80.0,42
2023-03-06,PROD_043,63,33.41,1,90.0,42
2023-03-07,PROD_043,58,40.57,0,58.0,42
2023-03-08,PROD_043,42,39.4,0,81.0,42
2023-03-09,PROD_043,125,38.62,0,159.0,42
2023-03-10,PROD_043,53,37.0,0,35.0,42
2023-03-11,PROD_043,56,38.91,0,48.0,42
2023-03-12,PROD_043,92,33.7,1,147.0,42
2023-03-13,PROD_043,84,38.32,0,63.0,42
2023-03-14,PROD_043,50,38.97,0,58.0,42
2023-03-15,PROD_043,125,36.49,1,42.0,42
2023-03-16,PROD_043,57,38.58,0,125.0,42
2023-03-17,PROD_043,33,38.74,0,53.0,42
2023-03-18,PROD_043,118,38.74,0,56.0,42
2023-03-19,PROD_043,83,35.28,1,92.0,42
2023-03-20,PROD_043,105,34.86,1,84.0,42
2023-03-21,PROD_043,44,38.92,0,50.0,42
2023-03-22,PROD_043,112,38.31,0,125.0,42
2023-03-23,PROD_043,71,38.02,0,57.0,42
2023-03-24,PROD_043,98,36.8,0,33.0,42
2023-03-25,PROD_043,171,37.09,0,118.0,42
2023-03-26,PROD_043,165,36.56,1,83.0,42
2023-03-27,PROD_043,53,37.62,0,105.0,42
2023-03-28,PROD_043,42,37.14,0,44.0,42
2023-03-29,PROD_043,151,35.23,1,112.0,42
2023-03-30,PROD_043,79,36.44,0,71.0,42
2023-03-31,PROD_043,55,32.9,1,98.0,42
2023-04-01,PROD_043,124,35.84,1,171.0,42
2023-04-02,PROD_043,158,36.36,1,165.0,42
2023-04-03,PROD_043,31,38.82,0,53.0,42
2023-04-04,PROD_043,41,37.92,0,42.0,42
2023-04-05,PROD_043,75,36.23,0,151.0,42
2023-04-06,PROD_043,65,38.24,0,79.0,42
2023-04-07,PROD_043,97,38.32,0,55.0,42
2023-04-08,PROD_043,142,38.8,0,124.0,42
2023-04-09,PROD_043,128,34.38,1,158.0,42
2023-04-10,PROD_043,60,37.14,0,31.0,42
2023-04-11,PROD_043,89,37.56,0,41.0,42
2023-04-12,PROD_043,49,38.08,0,75.0,42
2023-04-13,PROD_043,66,36.11,0,65.0,42
2023-04-14,PROD_043,111,36.97,0,97.0,42
2023-04-15,PROD_043,61,38.36,0,142.0,42
2023-04-16,PROD_043,128,38.83,0,128.0,42
2023-04-17,PROD_043,84,39.58,0,60.0,42
2023-04-18,PROD_043,126,36.22,1,89.0,42
2023-04-19,PROD_043,144,37.18,1,49.0,42
2023-04-20,PROD_043,51,35.51,1,66.0,42
2023-04-21,PROD_043,41,37.29,0,111.0,42
2023-04-22,PROD_043,64,40.03,0,61.0,42
2023-04-23,PROD_043,105,36.92,0,128.0,42
2023-04-24,PROD_043,72,38.38,0,84.0,42
2023-04-25,PROD_043,125,38.75,0,126.0,42
2023-04-26,PROD_043,116,35.84,1,144.0,42
2023-04-27,PROD_043,115,38.23,0,51.0,42
2023-04-28,PROD_043,56,38.26,0,41.0,42
2023-04-29,PROD_043,108,35.89,1,64.0,42
2023-04-30,PROD_043,86,38.29,0,105.0,42
2023-05-01,PROD_043,104,32.63,1,72.0,42
2023-05-02,PROD_043,43,32.37,1,125.0,42
2023-05-03,PROD_043,96,36.01,1,116.0,42
2023-05-04,PROD_043,98,39.2,0,115.0,42
2023-05-05,PROD_043,37,38.2,0,56.0,42
2023-05-06,PROD_043,140,38.73,0,108.0,42
2023-05-07,PROD_043,82,39.12,0,86.0,42
2023-05-08,PROD_043,48,36.97,0,104.0,42
2023-05-09,PROD_043,135,36.32,1,43.0,42
2023-05-10,PROD_043,72,37.69,0,96.0,42
2023-05-11,PROD_043,38,31.8,1,98.0,42
2023-05-12,PROD_043,113,36.45,1,37.0,42
2023-05-13,PROD_043,111,33.38,1,140.0,42
2023-05-14,PROD_043,31,38.45,0,82.0,42
2023-05-15,PROD_043,76,37.41,0,48.0,42
2023-05-16,PROD_043,62,38.54,0,135.0,42
2023-05-17,PROD_043,125,35.58,1,72.0,42
2023-05-18,PROD_043,111,31.58,1,38.0,42
2023-05-19,PROD_043,41,40.06,0,113.0,42
2023-05-20,PROD_043,155,36.73,1,111.0,42
2023-05-21,PROD_043,55,37.75,0,31.0,42
2023-05-22,PROD_043,61,36.87,1,76.0,42
2023-05-23,PROD_043,127,35.29,1,62.0,42
2023-05-24,PROD_043,107,38.6,0,125.0,42
2023-05-25,PROD_043,29,37.82,0,111.0,42
2023-05-26,PROD_043,77,39.0,0,41.0,42
2023-05-27,PROD_043,37,38.76,0,155.0,42
2023-05-28,PROD_043,150,38.5,0,55.0,42
2023-05-29,PROD_043,96,38.09,0,61.0,42
2023-05-30,PROD_043,133,36.48,1,127.0,42
2023-05-31,PROD_043,92,35.95,1,107.0,42
2023-06-01,PROD_043,63,39.14,0,29.0,42
2023-06-02,PROD_043,101,32.58,1,77.0,42
2023-06-03,PROD_043,62,35.18,1,37.0,42
2023-06-04,PROD_043,111,39.03,0,150.0,42
2023-06-05,PROD_043,52,29.56,1,96.0,42
2023-01-08,PROD_044,10,81.94,1,13.0,43
2023-01-09,PROD_044,9,90.17,0,7.0,43
2023-01-10,PROD_044,7,98.2,0,8.0,43
2023-01-11,PROD_044,8,88.53,0,4.0,43
2023-01-12,PROD_044,5,94.6,0,6.0,43
2023-01-13,PROD_044,15,94.8,0,18.0,43
2023-01-14,PROD_044,11,92.73,0,12.0,43
2023-01-15,PROD_044,14,93.86,0,10.0,43
2023-01-16,PROD_044,6,93.78,0,9.0,43
2023-01-17,PROD_044,13,82.21,1,7.0,43
2023-01-18,PROD_044,8,95.51,0,8.0,43
2023-01-19,PROD_044,19,84.66,1,5.0,43
2023-01-20,PROD_044,11,90.24,0,15.0,43
2023-01-21,PROD_044,11,88.12,1,11.0,43
2023-01-22,PROD_044,4,93.38,0,14.0,43
2023-01-23,PROD_044,8,91.87,0,6.0,43
2023-01-24,PROD_044,12,92.58,0,13.0,43
2023-01-25,PROD_044,7,94.4,0,8.0,43
2023-01-26,PROD_044,6,97.28,0,19.0,43
2023-01-27,PROD_044,7,91.8,0,11.0,43
2023-01-28,PROD_044,17,91.75,0,11.0,43
2023-01-29,PROD_044,8,92.41,0,4.0,43
2023-01-30,PROD_044,11,87.12,1,8.0,43
2023-01-31,PROD_044,10,93.76,0,12.0,43
2023-02-01,PROD_044,18,85.04,1,7.0,43
2023-02-02,PROD_044,10,92.46,0,6.0,43
2023-02-03,PROD_044,11,81.67,1,7.0,43
2023-02-04,PROD_044,14,92.05,0,17.0,43
2023-02-05,PROD_044,10,91.41,0,8.0,43
2023-02-06,PROD_044,3,91.05,0,11.0,43
2023-02-07,PROD_044,16,82.12,1,10.0,43
2023-02-08,PROD_044,7,89.04,0,18.0,43
2023-02-09,PROD_044,12,90.32,0,10.0,43
2023-02-10,PROD_044,15,92.48,0,11.0,43
2023-02-11,PROD_044,19,79.24,1,14.0,43
2023-02-12,PROD_044,20,93.22,0,10.0,43
2023-02-13,PROD_044,16,87.66,1,3.0,43
2023-02-14,PROD_044,12,91.5,0,16.0,43
2023-02-15,PROD_044,25,85.23,1,7.0,43
2023-02-16,PROD_044,7,83.26,1,12.0,43
2023-02-17,PROD_044,11,92.84,0,15.0,43
2023-02-18,PROD_044,14,83.51,1,19.0,43
2023-02-19,PROD_044,23,80.07,1,20.0,43
2023-02-20,PROD_044,20,84.08,1,16.0,43
2023-02-21,PROD_044,4,75.56,1,12.0,43
2023-02-22,PROD_044,11,93.46,0,25.0,43
2023-02-23,PROD_044,17,87.85,1,7.0,43
2023-02-24,PROD_044,13,85.3,1,11.0,43
2023-02-25,PROD_044,8,88.32,0,14.0,43
2023-02-26,PROD_044,20,93.81,0,23.0,43
2023-02-27,PROD_044,17,91.71,0,20.0,43
2023-02-28,PROD_044,8,90.1,0,4.0,43
2023-03-01,PROD_044,6,87.34,0,11.0,43
2023-03-02,PROD_044,4,88.3,0,17.0,43
2023-03-03,PROD_044,6,84.4,1,13.0,43
2023-03-04,PROD_044,10,93.02,0,8.0,43
2023-03-05,PROD_044,6,89.73,0,20.0,43
2023-03-06,PROD_044,13,89.15,0,17.0,43
2023-03-07,PROD_044,11,94.98,0,8.0,43
2023-03-08,PROD_044,14,92.63,0,6.0,43
2023-03-09,PROD_044,15,89.09,1,4.0,43
2023-03-10,PROD_044,17,85.35,1,6.0,43
2023-03-11,PROD_044,11,94.95,0,10.0,43
2023-03-12,PROD_044,26,87.56,1,6.0,43
2023-03-13,PROD_044,8,94.94,0,13.0,43
2023-03-14,PROD_044,4,91.68,0,11.0,43
2023-03-15,PROD_044,13,92.53,0,14.0,43
2023-03-16,PROD_044,14,85.22,1,15.0,43
2023-03-17,PROD_044,5,94.28,0,17.0,43
2023-03-18,PROD_044,11,91.55,0,11.0,43
2023-03-19,PROD_044,29,84.39,1,26.0,43
2023-03-20,PROD_044,14,83.98,1,8.0,43
2023-03-21,PROD_044,22,82.56,1,4.0,43
2023-03-22,PROD_044,11,93.66,0,13.0,43
2023-03-23,PROD_044,7,88.2,0,14.0,43
2023-03-24,PROD_044,14,82.63,1,5.0,43
2023-03-25,PROD_044,23,90.65,0,11.0,43
2023-03-26,PROD_044,17,83.14,1,29.0,43
2023-03-27,PROD_044,14,94.08,0,14.0,43
2023-03-28,PROD_044,13,81.12,1,22.0,43
2023-03-29,PROD_044,13,93.94,0,11.0,43
2023-03-30,PROD_044,5,93.26,0,7.0,43
2023-03-31,PROD_044,7,87.07,0,14.0,43
2023-04-01,PROD_044,13,93.17,0,23.0,43
2023-04-02,PROD_044,12,90.14,0,17.0,43
2023-04-03,PROD_044,17,93.67,0,14.0,43
2023-04-04,PROD_044,21,88.12,1,13.0,43
2023-04-05,PROD_044,12,83.01,1,13.0,43
2023-04-06,PROD_044,10,91.91,0,5.0,43
2023-04-07,PROD_044,6,94.36,0,7.0,43
2023-04-08,PROD_044,8,95.43,0,13.0,43
2023-04-09,PROD_044,14,83.99,1,12.0,43
2023-04-10,PROD_044,5,90.14,0,17.0,43
2023-04-11,PROD_044,8,94.19,0,21.0,43
2023-04-12,PROD_044,8,95.15,0,12.0,43
2023-04-13,PROD_044,5,84.92,0,10.0,43
2023-04-14,PROD_044,6,95.7,0,6.0,43
2023-04-15,PROD_044,9,89.04,0,8.0,43
2023-04-16,PROD_044,18,90.41,0,14.0,43
2023-04-17,PROD_044,8,88.28,0,5.0,43
2023-04-18,PROD_044,11,92.13,1,8.0,43
2023-04-19,PROD_044,8,93.38,0,8.0,43
2023-04-20,PROD_044,18,91.02,1,5.0,43
2023-04-21,PROD_044,18,87.33,1,6.0,43
2023-04-22,PROD_044,24,82.03,1,9.0,43
2023-04-23,PROD_044,11,95.4,0,18.0,43
2023-04-24,PROD_044,12,90.32,0,8.0,43
2023-04-25,PROD_044,12,93.44,0,11.0,43
2023-04-26,PROD_044,17,92.54,0,8.0,43
2023-04-27,PROD_044,7,79.2,1,18.0,43
2023-04-28,PROD_044,6,89.12,0,18.0,43
2023-04-29,PROD_044,10,87.14,1,24.0,43
2023-04-30,PROD_044,10,92.67,0,11.0,43
2023-05-01,PROD_044,8,89.15,0,12.0,43
2023-05-02,PROD_044,7,86.5,1,12.0,43
2023-05-03,PROD_044,11,92.26,0,17.0,43
2023-05-04,PROD_044,8,90.45,0,7.0,43
2023-05-05,PROD_044,15,87.02,1,6.0,43
2023-05-06,PROD_044,9,88.14,0,10.0,43
2023-05-07,PROD_044,10,90.87,0,10.0,43
2023-05-08,PROD_044,5,81.74,1,8.0,43
2023-05-09,PROD_044,11,93.13,0,7.0,43
2023-05-10,PROD_044,22,85.25,1,11.0,43
2023-05-11,PROD_044,12,72.67,1,8.0,43
2023-05-12,PROD_044,9,92.62,0,15.0,43
2023-05-13,PROD_044,15,93.06,0,9.0,43
2023-05-14,PROD_044,6,89.23,0,10.0,43
2023-05-15,PROD_044,9,73.83,1,5.0,43
2023-05-16,PROD_044,8,90.66,0,11.0,43
2023-05-17,PROD_044,10,91.75,0,22.0,43
2023-05-18,PROD_044,17,86.98,1,12.0,43
2023-05-19,PROD_044,15,91.19,0,9.0,43
2023-05-20,PROD_044,9,94.37,0,15.0,43
2023-05-21,PROD_044,2,91.3,0,6.0,43
2023-05-22,PROD_044,18,87.73,1,9.0,43
2023-05-23,PROD_044,16,85.52,1,8.0,43
2023-05-24,PROD_044,10,91.15,0,10.0,43
2023-05-25,PROD_044,6,89.29,0,17.0,43
2023-05-26,PROD_044,6,94.76,0,15.0,43
2023-05-27,PROD_044,10,91.48,0,9.0,43
2023-05-28,PROD_044,16,93.71,0,2.0,43
2023-05-29,PROD_044,16,83.51,1,18.0,43
2023-05-30,PROD_044,14,84.91,1,16.0,43
2023-05-31,PROD_044,10,89.32,1,10.0,43
2023-06-01,PROD_044,11,81.69,1,6.0,43
2023-06-02,PROD_044,14,89.2,1,6.0,43
2023-06-03,PROD_044,14,93.21,0,10.0,43
2023-06-04,PROD_044,8,89.44,0,16.0,43
2023-06-05,PROD_044,12,87.27,1,16.0,43
2023-01-08,PROD_045,23,146.71,0,41.0,44
2023-01-09,PROD_045,32,136.79,1,59.0,44
2023-01-10,PROD_045,42,142.11,1,41.0,44
2023-01-11,PROD_045,51,150.21,0,45.0,44
2023-01-12,PROD_045,61,139.18,1,37.0,44
2023-01-13,PROD_045,45,149.55,0,68.0,44
2023-01-14,PROD_045,41,157.6,0,82.0,44
2023-01-15,PROD_045,52,150.07,0,23.0,44
2023-01-16,PROD_045,26,128.38,1,32.0,44
2023-01-17,PROD_045,11,147.49,0,42.0,44
2023-01-18,PROD_045,18,144.28,0,51.0,44
2023-01-19,PROD_045,100,130.27,1,61.0,44
2023-01-20,PROD_045,37,146.56,0,45.0,44
2023-01-21,PROD_045,97,142.87,1,41.0,44
2023-01-22,PROD_045,74,133.63,1,52.0,44
2023-01-23,PROD_045,67,140.56,1,26.0,44
2023-01-24,PROD_045,71,144.25,0,11.0,44
2023-01-25,PROD_045,41,136.5,1,18.0,44
2023-01-26,PROD_045,32,140.29,0,100.0,44
2023-01-27,PROD_045,22,142.96,0,37.0,44
2023-01-28,PROD_045,30,151.07,0,97.0,44
2023-01-29,PROD_045,64,150.39,0,74.0,44
2023-01-30,PROD_045,79,131.92,1,67.0,44
2023-01-31,PROD_045,102,138.54,1,71.0,44
2023-02-01,PROD_045,55,151.88,0,41.0,44
2023-02-02,PROD_045,45,151.36,0,32.0,44
2023-02-03,PROD_045,62,139.0,1,22.0,44
2023-02-04,PROD_045,27,147.66,0,30.0,44
2023-02-05,PROD_045,73,150.05,0,64.0,44
2023-02-06,PROD_045,24,143.68,0,79.0,44
2023-02-07,PROD_045,53,137.08,1,102.0,44
2023-02-08,PROD_045,34,137.68,0,55.0,44
2023-02-09,PROD_045,72,141.26,0,45.0,44
2023-02-10,PROD_045,25,146.34,0,62.0,44
2023-02-11,PROD_045,34,144.17,0,27.0,44
2023-02-12,PROD_045,65,147.61,0,73.0,44
2023-02-13,PROD_045,50,146.82,0,24.0,44
2023-02-14,PROD_045,75,144.49,1,53.0,44
2023-02-15,PROD_045,79,124.06,1,34.0,44
2023-02-16,PROD_045,81,143.55,0,72.0,44
2023-02-17,PROD_045,63,150.7,0,25.0,44
2023-02-18,PROD_045,100,136.02,1,34.0,44
2023-02-19,PROD_045,95,122.78,1,65.0,44
2023-02-20,PROD_045,45,137.59,1,50.0,44
2023-02-21,PROD_045,58,149.22,0,75.0,44
2023-02-22,PROD_045,41,129.77,1,79.0,44
2023-02-23,PROD_045,70,146.32,0,81.0,44
2023-02-24,PROD_045,21,144.8,0,63.0,44
2023-02-25,PROD_045,44,156.87,0,100.0,44
2023-02-26,PROD_045,53,145.14,0,95.0,44
2023-02-27,PROD_045,60,145.52,0,45.0,44
2023-02-28,PROD_045,74,119.18,1,58.0,44
2023-03-01,PROD_045,76,139.92,1,41.0,44
2023-03-02,PROD_045,69,150.37,0,70.0,44
2023-03-03,PROD_045,60,151.28,0,21.0,44
2023-03-04,PROD_045,111,144.33,0,44.0,44
2023-03-05,PROD_045,73,142.32,0,53.0,44
2023-03-06,PROD_045,65,154.9,0,60.0,44
2023-03-07,PROD_045,93,139.4,1,74.0,44
2023-03-08,PROD_045,48,126.73,1,76.0,44
2023-03-09,PROD_045,45,149.24,0,69.0,44
2023-03-10,PROD_045,35,152.12,0,60.0,44
2023-03-11,PROD_045,62,140.59,1,111.0,44
2023-03-12,PROD_045,90,149.25,0,73.0,44
2023-03-13,PROD_045,65,140.05,0,65.0,44
2023-03-14,PROD_045,33,152.43,0,93.0,44
2023-03-15,PROD_045,25,152.98,0,48.0,44
2023-03-16,PROD_045,67,146.75,0,45.0,44
2023-03-17,PROD_045,18,157.58,0,35.0,44
2023-03-18,PROD_045,51,148.11,0,62.0,44
2023-03-19,PROD_045,44,144.27,0,90.0,44
2023-03-20,PROD_045,37,149.75,0,65.0,44
2023-03-21,PROD_045,48,152.54,0,33.0,44
2023-03-22,PROD_045,45,153.58,0,25.0,44
2023-03-23,PROD_045,42,142.76,0,67.0,44
2023-03-24,PROD_045,44,127.24,1,18.0,44
2023-03-25,PROD_045,93,149.32,0,51.0,44
2023-03-26,PROD_045,108,128.12,1,44.0,44
2023-03-27,PROD_045,31,132.22,1,37.0,44
2023-03-28,PROD_045,50,147.68,0,48.0,44
2023-03-29,PROD_045,44,141.79,1,45.0,44
2023-03-30,PROD_045,25,154.06,0,42.0,44
2023-03-31,PROD_045,76,148.46,0,44.0,44
2023-04-01,PROD_045,53,147.44,0,93.0,44
2023-04-02,PROD_045,87,134.0,1,108.0,44
2023-04-03,PROD_045,43,146.66,0,31.0,44
2023-04-04,PROD_045,53,145.13,0,50.0,44
2023-04-05,PROD_045,38,148.36,0,44.0,44
2023-04-06,PROD_045,71,138.75,0,25.0,44
2023-04-07,PROD_045,33,145.98,0,76.0,44
2023-04-08,PROD_045,91,152.95,0,53.0,44
2023-04-09,PROD_045,75,146.56,0,87.0,44
2023-04-10,PROD_045,116,138.09,1,43.0,44
2023-04-11,PROD_045,44,151.64,0,53.0,44
2023-04-12,PROD_045,63,124.04,1,38.0,44
2023-04-13,PROD_045,68,148.25,0,71.0,44
2023-04-14,PROD_045,43,130.07,1,33.0,44
2023-04-15,PROD_045,77,150.12,0,91.0,44
2023-04-16,PROD_045,89,141.25,1,75.0,44
2023-04-17,PROD_045,58,154.37,0,116.0,44
2023-04-18,PROD_045,28,142.12,0,44.0,44
2023-04-19,PROD_045,60,144.57,0,63.0,44
2023-04-20,PROD_045,62,141.28,1,68.0,44
2023-04-21,PROD_045,98,141.27,1,43.0,44
2023-04-22,PROD_045,36,121.76,1,77.0,44
2023-04-23,PROD_045,36,147.38,0,89.0,44
2023-04-24,PROD_045,43,151.44,0,58.0,44
2023-04-25,PROD_045,46,145.1,0,28.0,44
2023-04-26,PROD_045,126,114.02,1,60.0,44
2023-04-27,PROD_045,54,149.34,0,62.0,44
2023-04-28,PROD_045,25,149.22,0,98.0,44
2023-04-29,PROD_045,45,133.42,1,36.0,44
2023-04-30,PROD_045,40,147.91,0,36.0,44
2023-05-01,PROD_045,50,144.79,0,43.0,44
2023-05-02,PROD_045,64,142.21,0,46.0,44
2023-05-03,PROD_045,60,131.62,1,126.0,44
2023-05-04,PROD_045,30,146.17,0,54.0,44
2023-05-05,PROD_045,60,135.48,1,25.0,44
2023-05-06,PROD_045,29,152.93,0,45.0,44
2023-05-07,PROD_045,87,133.68,1,40.0,44
2023-05-08,PROD_045,87,143.6,0,50.0,44
2023-05-09,PROD_045,67,145.28,0,64.0,44
2023-05-10,PROD_045,78,153.6,0,60.0,44
2023-05-11,PROD_045,63,147.21,0,30.0,44
2023-05-12,PROD_045,83,138.52,1,60.0,44
2023-05-13,PROD_045,62,153.85,0,29.0,44
2023-05-14,PROD_045,93,122.12,1,87.0,44
2023-05-15,PROD_045,48,141.13,1,87.0,44
2023-05-16,PROD_045,24,144.72,0,67.0,44
2023-05-17,PROD_045,36,154.07,0,78.0,44
2023-05-18,PROD_045,47,131.97,1,63.0,44
2023-05-19,PROD_045,63,146.39,0,83.0,44
2023-05-20,PROD_045,54,138.06,1,62.0,44
2023-05-21,PROD_045,98,152.92,0,93.0,44
2023-05-22,PROD_045,52,136.1,1,48.0,44
2023-05-23,PROD_045,73,134.86,1,24.0,44
2023-05-24,PROD_045,59,148.44,0,36.0,44
2023-05-25,PROD_045,36,143.92,0,47.0,44
2023-05-26,PROD_045,81,148.14,1,63.0,44
2023-05-27,PROD_045,15,149.71,0,54.0,44
2023-05-28,PROD_045,33,146.26,0,98.0,44
2023-05-29,PROD_045,46,149.31,0,52.0,44
2023-05-30,PROD_045,58,147.06,0,73.0,44
2023-05-31,PROD_045,40,140.92,0,59.0,44
2023-06-01,PROD_045,23,147.14,0,36.0,44
2023-06-02,PROD_045,23,149.36,0,81.0,44
2023-06-03,PROD_045,84,144.68,0,15.0,44
2023-06-04,PROD_045,60,141.69,0,33.0,44
2023-06-05,PROD_045,53,148.39,0,46.0,44
2023-01-08,PROD_046,41,30.14,1,22.0,45
2023-01-09,PROD_046,15,32.17,0,26.0,45
2023-01-10,PROD_046,29,26.39,1,24.0,45
2023-01-11,PROD_046,25,33.3,0,26.0,45
2023-01-12,PROD_046,29,30.6,0,28.0,45
2023-01-13,PROD_046,20,31.91,0,18.0,45
2023-01-14,PROD_046,13,30.14,0,25.0,45
2023-01-15,PROD_046,34,32.57,0,41.0,45
2023-01-16,PROD_046,30,31.56,0,15.0,45
2023-01-17,PROD_046,44,31.05,1,29.0,45
2023-01-18,PROD_046,21,31.0,0,25.0,45
2023-01-19,PROD_046,17,32.25,0,29.0,45
2023-01-20,PROD_046,13,30.72,0,20.0,45
2023-01-21,PROD_046,49,29.74,1,13.0,45
2023-01-22,PROD_046,42,32.59,0,34.0,45
2023-01-23,PROD_046,22,31.56,0,30.0,45
2023-01-24,PROD_046,41,32.57,0,44.0,45
2023-01-25,PROD_046,14,32.49,0,21.0,45
2023-01-26,PROD_046,25,29.55,1,17.0,45
2023-01-27,PROD_046,6,31.23,0,13.0,45
2023-01-28,PROD_046,50,30.1,1,49.0,45
2023-01-29,PROD_046,31,32.03,0,42.0,45
2023-01-30,PROD_046,18,32.17,0,22.0,45
2023-01-31,PROD_046,33,31.11,0,41.0,45
2023-02-01,PROD_046,23,31.85,0,14.0,45
2023-02-02,PROD_046,40,31.74,0,25.0,45
2023-02-03,PROD_046,26,32.16,0,6.0,45
2023-02-04,PROD_046,53,31.32,1,50.0,45
2023-02-05,PROD_046,14,33.08,0,31.0,45
2023-02-06,PROD_046,25,28.41,1,18.0,45
2023-02-07,PROD_046,15,33.08,0,33.0,45
2023-02-08,PROD_046,40,31.52,0,23.0,45
2023-02-09,PROD_046,14,30.87,0,40.0,45
2023-02-10,PROD_046,18,33.56,0,26.0,45
2023-02-11,PROD_046,21,31.82,0,53.0,45
2023-02-12,PROD_046,43,31.65,0,14.0,45
2023-02-13,PROD_046,32,29.85,1,25.0,45
2023-02-14,PROD_046,21,30.8,0,15.0,45
2023-02-15,PROD_046,12,27.61,1,40.0,45
2023-02-16,PROD_046,37,28.77,1,14.0,45
2023-02-17,PROD_046,9,33.2,0,18.0,45
2023-02-18,PROD_046,24,31.57,0,21.0,45
2023-02-19,PROD_046,26,32.7,0,43.0,45
2023-02-20,PROD_046,18,28.75,1,32.0,45
2023-02-21,PROD_046,22,30.72,0,21.0,45
2023-02-22,PROD_046,9,31.12,0,12.0,45
2023-02-23,PROD_046,24,31.13,0,37.0,45
2023-02-24,PROD_046,18,31.24,0,9.0,45
2023-02-25,PROD_046,28,30.99,0,24.0,45
2023-02-26,PROD_046,55,29.6,1,26.0,45
2023-02-27,PROD_046,14,31.38,0,18.0,45
2023-02-28,PROD_046,41,31.14,1,22.0,45
2023-03-01,PROD_046,9,32.03,0,9.0,45
2023-03-02,PROD_046,42,32.33,0,24.0,45
2023-03-03,PROD_046,22,30.19,0,18.0,45
2023-03-04,PROD_046,43,31.63,0,28.0,45
2023-03-05,PROD_046,46,29.68,1,55.0,45
2023-03-06,PROD_046,35,28.45,1,14.0,45
2023-03-07,PROD_046,28,32.62,0,41.0,45
2023-03-08,PROD_046,19,31.04,0,9.0,45
2023-03-09,PROD_046,13,32.19,0,42.0,45
2023-03-10,PROD_046,29,32.71,0,22.0,45
2023-03-11,PROD_046,17,29.88,0,43.0,45
2023-03-12,PROD_046,26,31.77,0,46.0,45
2023-03-13,PROD_046,30,31.88,0,35.0,45
2023-03-14,PROD_046,30,27.77,1,28.0,45
2023-03-15,PROD_046,69,26.8,1,19.0,45
2023-03-16,PROD_046,45,31.55,0,13.0,45
2023-03-17,PROD_046,21,32.61,0,29.0,45
2023-03-18,PROD_046,82,28.47,1,17.0,45
